token,freq,n_folios,length,first_char,last_char,in_label_pct,in_paragraph_pct,A_pct,B_pct,dominant_section,dominant_section_pct,is_hapax,specificity
qocthedy,3,3,8,q,y,0.0,1.0,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
lkeo,3,3,4,l,o,0.0,1.0,0.3333333333333333,0.6,herbal,0.3333333333333333,False,0.3333333333333333
sheek,3,3,5,s,k,0.0,1.0,0.0,0.6666666666666666,herbal,0.6666666666666666,False,0.6666666666666666
ypar,3,3,4,y,r,0.0,1.0,0.3333333333333333,0.6,herbal,0.3333333333333333,False,0.3333333333333333
sarar,3,3,5,s,r,0.0,1.0,0.3333333333333333,0.6,herbal,0.3333333333333333,False,0.3333333333333333
cpheo,3,3,5,c,o,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
chetaiin,3,3,8,c,n,0.0,1.0,0.3333333333333333,0.6,herbal,0.6666666666666666,False,0.6666666666666666
ykeeedy,3,3,7,y,y,0.0,0.6666666666666666,0.0,1.0,cosmological,0.3333333333333333,False,0.3333333333333333
pche@152;ar,3,3,11,p,r,0.0,1.0,0.0,1.0,biological,0.3333333333333333,False,0.3333333333333333
kary,3,3,4,k,y,0.0,1.0,0.3333333333333333,0.6,herbal,0.6666666666666666,False,0.6666666666666666
okeam,3,3,5,o,m,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
todal,3,3,5,t,l,0.0,1.0,0.6666666666666666,0.27272727272727276,recipes,0.6666666666666666,False,0.6666666666666666
okeshy,3,3,6,o,y,0.0,1.0,0.0,1.0,biological,0.6666666666666666,False,0.6666666666666666
shoar,3,3,5,s,r,0.0,1.0,0.3333333333333333,0.6,recipes,0.6666666666666666,False,0.6666666666666666
q{cthh}y,3,3,8,q,y,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
chorol,3,3,6,c,l,0.0,1.0,0.3333333333333333,0.6,recipes,0.6666666666666666,False,0.6666666666666666
kcheey,3,2,6,k,y,0.0,1.0,0.3333333333333333,0.6,recipes,0.6666666666666666,False,0.6666666666666666
chokchey,3,3,8,c,y,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.3333333333333333,False,0.3333333333333333
olkeechy,3,3,8,o,y,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
tam,3,3,3,t,m,0.0,1.0,0.3333333333333333,0.6,herbal,0.6666666666666666,False,0.6666666666666666
yair,3,3,4,y,r,0.0,0.6666666666666666,0.3333333333333333,0.3,herbal,0.3333333333333333,False,0.3333333333333333
ckhos,3,3,5,c,s,0.0,1.0,1.0,0.0,herbal,1.0,False,1.0
cheoraiin,3,3,9,c,n,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
shodal,3,2,6,s,l,0.0,1.0,1.0,0.0,herbal,1.0,False,1.0
sodar,3,3,5,s,r,0.0,0.6666666666666666,0.3333333333333333,0.3,astronomical,0.3333333333333333,False,0.3333333333333333
cpheodar,3,3,8,c,r,0.0,1.0,1.0,0.0,herbal,0.6666666666666666,False,0.6666666666666666
chokam,3,3,6,c,m,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.27272727272727276,herbal,0.3333333333333333,False,0.3333333333333333
shodol,3,3,6,s,l,0.0,1.0,1.0,0.0,herbal,0.6666666666666666,False,0.6666666666666666
cheodar,3,3,7,c,r,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
{ckhh}y,3,3,7,{,y,0.0,0.6666666666666666,0.6666666666666666,0.0,cosmological,0.3333333333333333,False,0.3333333333333333
she@152;ain,3,3,11,s,n,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
olr,3,2,3,o,r,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
@140;,3,1,5,@,;,0.0,0.0,1.0,0.0,herbal,1.0,False,1.0
chtchy,3,3,6,c,y,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.27272727272727276,herbal,0.3333333333333333,False,0.3333333333333333
keodaiin,3,3,8,k,n,0.0,1.0,0.3333333333333333,0.6,herbal,1.0,False,1.0
ychees,3,3,6,y,s,0.0,1.0,0.0,1.0,biological,0.3333333333333333,False,0.3333333333333333
teor,3,3,4,t,r,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
a{ikh}y,3,3,7,a,y,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
chesy,3,3,5,c,y,0.0,1.0,0.0,0.6666666666666666,astronomical,0.3333333333333333,False,0.3333333333333333
chdaly,3,3,6,c,y,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
yl,3,3,2,y,l,0.0,1.0,0.3333333333333333,0.6,herbal,0.3333333333333333,False,0.3333333333333333
@221;rain,3,3,9,@,n,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
tshdy,3,3,5,t,y,0.0,1.0,0.0,1.0,herbal,1.0,False,1.0
arl,3,3,3,a,l,0.0,0.6666666666666666,0.0,0.6666666666666666,herbal,0.3333333333333333,False,0.3333333333333333
kam,3,3,3,k,m,0.0,1.0,0.0,1.0,herbal,1.0,False,1.0
ckh@152;y,3,3,9,c,y,0.0,1.0,0.0,1.0,biological,0.3333333333333333,False,0.3333333333333333
pair,3,3,4,p,r,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
@221;raiin,3,3,10,@,n,0.0,1.0,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
chcth@152;y,3,3,11,c,y,0.0,0.6666666666666666,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
otas,3,3,4,o,s,0.0,1.0,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
chepar,3,3,6,c,r,0.0,1.0,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
chkol,3,3,5,c,l,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
chctho,3,3,6,c,o,0.0,0.6666666666666666,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
chorain,3,3,7,c,n,0.0,0.6666666666666666,0.6666666666666666,0.0,herbal,0.6666666666666666,False,0.6666666666666666
cher,3,3,4,c,r,0.0,1.0,1.0,0.0,herbal,0.6666666666666666,False,0.6666666666666666
shot,3,3,4,s,t,0.0,1.0,0.6666666666666666,0.0,herbal,0.6666666666666666,False,0.6666666666666666
lkeeody,3,3,7,l,y,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
shepchy,3,3,7,s,y,0.0,1.0,0.3333333333333333,0.6,biological,0.6666666666666666,False,0.6666666666666666
soly,3,3,4,s,y,0.0,0.6666666666666666,0.3333333333333333,0.3,biological,0.3333333333333333,False,0.3333333333333333
chefchy,3,3,7,c,y,0.0,1.0,0.0,1.0,text,0.6666666666666666,False,0.6666666666666666
chekeedy,3,3,8,c,y,0.0,1.0,0.0,1.0,biological,0.3333333333333333,False,0.3333333333333333
ch@152;aiin,3,3,11,c,n,0.0,1.0,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
eee@152;y,3,3,9,e,y,0.0,1.0,0.0,1.0,biological,0.3333333333333333,False,0.3333333333333333
pch@152;y,3,3,9,p,y,0.0,1.0,0.0,1.0,herbal,1.0,False,1.0
dag,3,3,3,d,g,0.0,1.0,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
polche@152;y,3,3,12,p,y,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
che@152;ain,3,3,11,c,n,0.0,1.0,0.0,1.0,recipes,0.6666666666666666,False,0.6666666666666666
okolchy,3,3,7,o,y,0.0,0.6666666666666666,0.3333333333333333,0.3,astronomical,0.3333333333333333,False,0.3333333333333333
keodar,3,3,6,k,r,0.0,0.6666666666666666,0.0,0.6666666666666666,herbal,0.3333333333333333,False,0.3333333333333333
ald,3,3,3,a,d,0.0,0.6666666666666666,0.0,0.6666666666666666,herbal,0.6666666666666666,False,0.6666666666666666
ytodaiin,3,3,8,y,n,0.0,1.0,0.6666666666666666,0.27272727272727276,herbal,0.6666666666666666,False,0.6666666666666666
cholkal,3,3,7,c,l,0.0,0.3333333333333333,0.0,0.6666666666666666,herbal,0.3333333333333333,False,0.3333333333333333
qofche@152;y,3,3,12,q,y,0.0,1.0,0.0,1.0,biological,0.3333333333333333,False,0.3333333333333333
olaiir,3,3,6,o,r,0.0,1.0,0.3333333333333333,0.6,herbal,0.6666666666666666,False,0.6666666666666666
qolain,3,2,6,q,n,0.0,1.0,0.0,1.0,text,0.6666666666666666,False,0.6666666666666666
kaly,3,3,4,k,y,0.0,0.6666666666666666,0.0,0.6666666666666666,herbal,0.6666666666666666,False,0.6666666666666666
ofy,3,3,3,o,y,0.0,1.0,0.0,1.0,biological,0.3333333333333333,False,0.3333333333333333
lsheody,3,3,7,l,y,0.0,1.0,0.0,1.0,herbal,0.3333333333333333,False,0.3333333333333333
shotol,3,3,6,s,l,0.0,1.0,1.0,0.0,herbal,1.0,False,1.0
yto,3,3,3,y,o,0.0,0.3333333333333333,0.3333333333333333,0.0,astronomical,0.3333333333333333,False,0.3333333333333333
ykchody,3,3,7,y,y,0.0,1.0,1.0,0.0,herbal,1.0,False,1.0
qokeedar,3,3,8,q,r,0.0,1.0,0.0,1.0,herbal,0.3333333333333333,False,0.3333333333333333
yd,3,3,2,y,d,0.0,1.0,1.0,0.0,herbal,1.0,False,1.0
@221;ke@152;y,3,3,13,@,y,0.0,1.0,0.0,1.0,herbal,0.6666666666666666,False,0.6666666666666666
olfchedy,2,2,8,o,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
qofcheol,2,2,8,q,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oltal,2,2,5,o,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oltar,2,2,5,o,r,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
ol{ch'}e@152;y,2,2,14,o,y,0.0,0.5,0.0,1.0,biological,1.0,False,1.0
okalor,2,2,6,o,r,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qokeee@152;y,2,2,12,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
okaral,2,2,6,o,l,0.5,0.5,0.0,1.0,biological,0.5,False,0.5
@152;a,2,2,6,@,a,0.0,1.0,0.5,0.4,biological,0.5,False,0.5
olkee@222;,2,2,10,o,;,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lshdy,2,2,5,l,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
cth@152;y,2,2,9,c,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qote{ch'}y,2,2,10,q,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
qolshy,2,2,6,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oteeedy,2,2,7,o,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
sho{ikh}y,2,2,9,s,y,0.0,1.0,0.5,0.4,biological,0.5,False,0.5
ldain,2,2,5,l,n,0.0,1.0,0.5,0.4,biological,0.5,False,0.5
sheyky,2,2,6,s,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
o{ikh}y,2,2,7,o,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
cholchey,2,2,8,c,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
kas,2,2,3,k,s,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
o@176;aiin,2,2,10,o,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qotshedy,2,2,8,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
polkeey,2,2,7,p,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
otshdy,2,2,6,o,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
yshe@152;y,2,2,10,y,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oroiiin,2,2,7,o,n,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
@221;ly,2,2,7,@,y,0.0,1.0,0.5,0.4,biological,0.5,False,0.5
qot@221;l,2,2,9,q,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qokeiiin,2,2,8,q,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
dch@152;y,2,2,9,d,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
tchal,2,2,5,t,l,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
sokeedy,2,2,7,s,y,0.0,0.5,0.0,1.0,biological,1.0,False,1.0
oleee@152;y,2,2,11,o,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lko,2,2,3,l,o,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qodeey,2,2,6,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
chedchey,2,2,8,c,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
rchees,2,2,6,r,s,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lshety,2,2,6,l,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
qeedy,2,2,5,q,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
san,2,2,3,s,n,0.0,1.0,0.5,0.4,biological,0.5,False,0.5
qodeedy,2,2,7,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lshee@152;y,2,2,11,l,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qolcheedy,2,2,9,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
{ch'}eety,2,2,9,{,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
qolchy,2,2,6,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
olcheedy,2,2,8,o,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
@221;rol,2,2,8,@,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lod,2,2,3,l,d,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
@152;ag,2,2,7,@,g,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
oloky,2,2,5,o,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
rchr,2,1,4,r,r,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
rsheedy,2,2,7,r,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
che@152;@222;,2,2,13,c,;,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qotas,2,2,5,q,s,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
qolshedy,2,2,8,q,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
okalo,2,2,5,o,o,0.5,0.5,0.0,1.0,biological,0.5,False,0.5
@176;am,2,2,7,@,m,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
oke@152;@222;,2,2,13,o,;,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
yched,2,2,5,y,d,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
ksheol,2,2,6,k,l,0.0,1.0,0.5,0.4,biological,0.5,False,0.5
shechy,2,2,6,s,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
ocheey,2,2,6,o,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
@221;tal,2,2,8,@,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qekchy,2,2,6,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qotedor,2,2,7,q,r,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
deeedy,2,2,6,d,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
polched,2,2,7,p,d,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qokeeed@222;,2,2,12,q,;,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qok@221;iin,2,2,11,q,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
rag,2,2,3,r,g,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
shedydy,2,2,7,s,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
@221;lor,2,2,8,@,r,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lpche@152;y,2,2,11,l,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
lchs,2,2,4,l,s,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
chkeedy,2,2,7,c,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
qeeedy,2,2,6,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
q{cphh}edy,2,2,10,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
okory,2,2,5,o,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
qok{ch'}edy,2,2,11,q,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
qote@152;aiin,2,2,13,q,n,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
techedy,2,2,7,t,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
sheekchy,2,2,8,s,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
raly,2,2,4,r,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
rolkeedy,2,2,8,r,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
sheeckhy,2,2,8,s,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qoke@152;@222;,2,2,14,q,;,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
ot{ch'}edy,2,2,10,o,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
opalkaiin,2,2,9,o,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
ckhedy,2,2,6,c,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
ote@152;aiin,2,2,12,o,n,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
alchl,2,2,5,a,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lte@152;y,2,2,9,l,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
ltary,2,2,5,l,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
chetedy,2,2,7,c,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
yar,2,2,3,y,r,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
p@221;iin,2,2,9,p,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
dalom,2,2,5,d,m,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oltain,2,2,6,o,n,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
@221;lky,2,2,8,@,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
korchy,2,2,6,k,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
cheykain,2,2,8,c,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lsheol,2,2,6,l,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oroly,2,2,5,o,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
lteey,2,2,5,l,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qotl,2,2,4,q,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
roly,2,2,4,r,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
o{ith}y,2,2,7,o,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
dolshedy,2,2,8,d,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
t@221;l,2,2,7,t,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qopshedy,2,1,8,q,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
solcheol,2,2,8,s,l,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
oltydy,2,2,6,o,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oloraiin,2,2,8,o,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
oltaiin,2,2,7,o,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
sheyr,2,2,5,s,r,0.0,1.0,0.5,0.4,biological,0.5,False,0.5
okiin,2,2,5,o,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qcthy,2,2,5,q,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lkol,2,2,4,l,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
shkain,2,2,6,s,n,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
opched@222;,2,2,11,o,;,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
lchl,2,2,4,l,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
sheckhal,2,2,8,s,l,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
qoted@222;,2,2,10,q,;,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
ed,2,2,2,e,d,0.5,0.5,0.0,0.5,biological,0.5,False,0.5
l{ch'}edy,2,2,9,l,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
cheokeeo,2,2,8,c,o,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
aloees,2,2,6,a,s,0.0,0.0,0.0,0.5,cosmological,1.0,False,1.0
shokeey,2,2,7,s,y,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
okeeal,2,2,6,o,l,0.0,0.5,0.0,0.5,biological,0.5,False,0.5
opaiir,2,2,6,o,r,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
okee@152;aly,2,2,12,o,y,0.0,0.0,0.0,0.0,cosmological,0.5,False,0.5
otchoshy,2,2,8,o,y,0.5,0.0,0.0,0.0,cosmological,0.5,False,0.5
okcheo,2,2,6,o,o,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
okasy,2,2,5,o,y,0.5,0.5,0.0,0.5,recipes,0.5,False,0.5
oko@152;y,2,2,9,o,y,1.0,0.0,0.5,0.0,pharmaceutical,0.5,False,1.0
okaram,2,2,6,o,m,0.5,0.5,0.0,0.5,recipes,0.5,False,0.5
teodaiin,2,2,8,t,n,0.0,0.5,0.0,0.5,herbal,0.5,False,0.5
okolshy,2,2,7,o,y,1.0,0.0,0.0,0.5,biological,0.5,False,1.0
otodal,2,2,6,o,l,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
oteosaiin,2,2,9,o,n,0.0,0.0,0.0,0.0,zodiac,1.0,False,1.0
t{ch'}ey,2,2,8,t,y,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
okeolol,2,2,7,o,l,0.0,0.0,0.0,0.0,zodiac,1.0,False,1.0
okealar,2,2,7,o,r,1.0,0.0,0.0,0.0,zodiac,1.0,False,2.0
cheary,2,2,6,c,y,0.5,0.5,0.0,0.5,recipes,0.5,False,0.5
ateey,2,2,5,a,y,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
okaraiin,2,2,8,o,n,0.5,0.5,0.0,0.5,herbal,0.5,False,0.5
opalor,2,2,6,o,r,0.5,0.5,0.0,0.5,recipes,0.5,False,0.5
shldy,2,2,5,s,y,0.0,0.5,0.0,0.5,biological,0.5,False,0.5
cthe@222;,2,2,9,c,;,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
okochey,2,2,7,o,y,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
otaraldy,2,2,8,o,y,1.0,0.0,0.0,0.0,zodiac,1.0,False,2.0
shetey,2,2,6,s,y,0.0,0.5,0.0,0.5,biological,0.5,False,0.5
cheolor,2,2,7,c,r,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
alo,2,2,3,a,o,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
oteosal,2,2,7,o,l,0.5,0.0,0.0,0.0,cosmological,0.5,False,0.5
dasy,2,2,4,d,y,0.0,0.5,0.0,0.5,biological,0.5,False,0.5
solshey,2,2,7,s,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
s@221;ry,2,2,8,s,y,0.5,0.0,0.5,0.0,astronomical,0.5,False,0.5
cheoal,2,2,6,c,l,0.0,1.0,0.0,0.5,astronomical,0.5,False,0.5
cheorol,2,2,7,c,l,0.5,0.5,0.5,0.0,astronomical,0.5,False,0.5
okeeeody,2,2,8,o,y,0.5,0.5,0.0,0.5,astronomical,0.5,False,0.5
okoaiin,2,2,7,o,n,0.0,0.5,0.5,0.0,astronomical,0.5,False,0.5
qokolchey,2,2,9,q,y,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
dcheeody,2,2,8,d,y,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
qety,2,2,4,q,y,0.0,1.0,0.0,0.5,biological,0.5,False,0.5
ocheol,2,2,6,o,l,0.0,0.0,0.0,0.5,biological,0.5,False,0.5
okalody,2,2,7,o,y,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
scheos,2,2,6,s,s,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
salar,2,2,5,s,r,0.0,1.0,0.0,0.5,astronomical,0.5,False,0.5
shs@152;y,2,2,9,s,y,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
chokeeey,2,2,8,c,y,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
shis,2,2,4,s,s,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
@221;rar,2,2,8,@,r,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
{ch'}es,2,2,7,{,s,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
teeos,2,2,5,t,s,0.0,0.0,0.0,0.5,astronomical,0.5,False,0.5
opain,2,2,5,o,n,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
oteodain,2,2,8,o,n,0.0,0.5,0.0,0.5,astronomical,0.5,False,0.5
alo@152;y,2,2,9,a,y,0.5,0.0,0.0,0.0,cosmological,0.5,False,0.5
okeo@152;ar,2,2,11,o,r,0.0,0.0,0.0,0.0,cosmological,0.5,False,0.5
aldair,2,2,6,a,r,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
aloly,2,2,5,a,y,0.5,0.0,0.5,0.0,cosmological,0.5,False,0.5
oke@152;am,2,2,10,o,m,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
airchy,2,2,6,a,y,0.0,0.0,0.0,0.0,cosmological,0.5,False,0.5
otaldal,2,2,7,o,l,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
oteeal,2,2,6,o,l,0.0,0.5,0.0,0.5,cosmological,0.5,False,0.5
okeo@152;al,2,2,11,o,l,0.0,0.0,0.0,0.0,cosmological,0.5,False,0.5
teos,2,2,4,t,s,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
okairy,2,2,6,o,y,0.5,0.5,0.0,0.5,recipes,0.5,False,0.5
qoeeeo,2,2,6,q,o,0.0,0.5,0.0,0.5,recipes,0.5,False,0.5
lpchdy,2,2,6,l,y,0.0,0.5,0.0,1.0,biological,0.5,False,0.5
qol{ch'}ey,2,2,10,q,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
oqokain,2,2,7,o,n,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
ajy,2,2,3,a,y,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
okalol,2,2,6,o,l,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
dykeedy,2,2,7,d,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
saino,2,2,5,s,o,0.0,0.5,0.0,1.0,biological,1.0,False,1.0
saldy,2,2,5,s,y,0.0,0.5,0.5,0.4,biological,0.5,False,0.5
taral,2,2,5,t,l,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
qokydy,2,2,6,q,y,0.0,1.0,0.0,1.0,biological,1.0,False,1.0
{ch'}ed,2,2,7,{,d,0.0,1.0,0.0,1.0,biological,0.5,False,0.5
